381,12124844,1198,132,698,370,843.21,797.11,1217,975,810,120,55,39.33
381,12124846,2044,757,1389,1738,855.25,782.15,1217,975,810,120,55,-92.06
381,12124847,1827,1580,1903,581,859.14,791.1,1217,975,810,120,55,74.63
381,12127617,1904,480,1171,180,846.75,796.33,1217,975,810,120,55,57.54
381,12127618,1416,1809,648,1522,857.41,789.28,1217,975,810,120,55,-59.55
381,12127651,1332,138,1699,335,844.86,801.2,1217,975,810,120,55,-29.16
381,12127652,1181,1833,1148,179,858.75,798.98,1217,975,810,120,55,-172.64
381,12128310,342,1229,460,1219,911.12,795.35,1217,975,810,120,55,1.68
381,12130354,2070,880,1226,1759,858.27,784.05,1217,975,810,120,55,-95.7
381,12130356,648,1621,1282,1757,860.86,784.7,1217,975,810,120,55,46.13
381,12130482,1940,527,1323,182,850.55,800.05,1217,975,810,120,55,50.6
381,12131333,615,297,686,385,906.69,793.76,1217,975,810,120,55,0.39
381,12131334,1281,99,1248,179,878.33,796.6,1217,975,810,120,55,1.95
381,12131362,1737,1659,443,1144,859.22,792.24,1217,975,810,120,55,-114.93
381,12131838,1862,368,1192,1764,885.71,789.4,1217,975,810,120,55,-135.08
381,12133702,325,777,447,779,913.71,794.55,1217,975,810,120,55,-1.77
381,12134307,1007,1811,1979,1175,861.97,787.81,1217,975,810,120,55,89.39
381,12134308,1763,1643,958,1718,862.75,786.85,1217,975,810,120,55,-58.48
381,12134321,2076,1074,2001,1046,864.69,787.21,1217,975,810,120,55,1.4
381,12134922,400,1396,502,1316,919.09,792.15,1217,975,810,120,55,-1.76
381,12135125,1829,385,500,1306,850.08,789.72,1217,975,810,120,55,160.83
381,12135269,1315,1829,2003,1065,859.6,791.14,1217,975,810,120,55,76.92
382,12123304,366,1286,468,1252,906.05,798.58,1217,975,810,120,55,0.22
382,12123459,2079,1234,1967,1185,900.07,778.85,1217,975,810,120,55,1.08
382,12124638,2094,761,1974,774,902.73,783.23,1217,975,810,120,55,1.16
382,12131443,1093,106,1835,478,877.8,793.05,1217,975,810,120,55,-59.31
382,12132264,2094,799,1993,803,894.49,794.83,1217,975,810,120,55,1.15
382,12132640,1418,120,1971,751,878.31,786.57,1217,975,810,120,55,-60.22
382,12133122,1460,120,1984,789,888.86,789.23,1217,975,810,120,55,-60.5
382,12134322,2003,1326,503,622,860.81,796.5,1217,975,810,120,55,177.76
383,12122508,1354,105,1945,689,880.72,782.16,1217,975,810,120,55,-59.6
383,12122527,1087,100,1834,481,884.6,790.4,1217,975,810,120,55,-59.77
383,12123191,1801,357,561,514,850.28,801.78,1217,975,810,120,55,98.28
383,12123192,1246,125,1886,562,850.49,786.21,1217,975,810,120,55,-56.36
383,12123194,1930,1456,1179,1750,860.08,775.93,1217,975,810,120,55,-58.8
383,12124238,1837,343,1761,400,885.34,791.56,1217,975,810,120,55,1.04
383,12124984,329,1181,450,1155,911.58,787.84,1217,975,810,120,55,0.15
383,12125349,1214,1834,1999,1035,859.01,784.3,1217,975,810,120,55,85.81
383,12125350,2076,841,1269,178,869.39,798.69,1217,975,810,120,55,77.4
383,12125351,1262,1844,559,1406,870.16,786.59,1217,975,810,120,55,-59.74
383,12125352,352,1000,1335,186,865.36,797.78,1217,975,810,120,55,-100.16
